id,first_active_month,reward_program,cardholder_fico_score,cardholder_fico_range,cardholder_age
C_ID_d8227ac4bc,2016-07,travel,378,bad,52
C_ID_d8239c2423,2017-08,travel,836,excellent,43
C_ID_d823ff2e55,2016-07,cash_back,514,bad,78
C_ID_d82649a833,2017-03,cash_back,659,fair,29
C_ID_d8285af457,2016-10,cash_back,484,bad,37
C_ID_d82b8903f4,2016-02,cash_back,738,excellent,50
C_ID_d82c1c5fd8,2016-12,dining_entertainment,302,bad,19
C_ID_d82f0e7700,2017-03,travel,653,fair,69
C_ID_d82fc8a606,2017-11,cash_back,765,excellent,83
C_ID_d8307df89f,2017-01,cash_back,386,bad,38
C_ID_d83215c1d3,2016-10,cash_back,556,bad,92
C_ID_d833263750,2016-12,cash_back,831,excellent,39
C_ID_d8337577b4,2016-10,cash_back,652,fair,44
C_ID_d833e202cb,2016-08,cash_back,620,bad,53
C_ID_d8379e28b9,2016-09,dining_entertainment,379,bad,64
C_ID_d8386f84b1,2017-01,dining_entertainment,618,bad,29
C_ID_d8395b22f8,2016-11,travel,724,excellent,43
C_ID_d8397206b4,2017-04,cash_back,395,bad,33
C_ID_d83bb1eb03,2017-12,travel,749,excellent,41
C_ID_d83e3019f2,2017-06,dining_entertainment,722,excellent,51
C_ID_d83fd944d7,2017-04,cash_back,383,bad,35
C_ID_d841648c37,2016-06,cash_back,440,bad,69
C_ID_d841f257d7,2017-07,cash_back,771,excellent,28
C_ID_d84311feb4,2017-02,dining_entertainment,622,bad,46
C_ID_d843aa3214,2017-10,travel,639,fair,46
C_ID_d843b439ce,2017-12,cash_back,534,bad,86
C_ID_d84a81218b,2017-06,cash_back,833,excellent,60
C_ID_d84aba7bb7,2018-01,cash_back,318,bad,50
C_ID_d84b454ebc,2017-04,cash_back,578,bad,20
C_ID_d84ce63db2,2017-01,dining_entertainment,469,bad,37
C_ID_d850f75651,2016-12,cash_back,508,bad,59
C_ID_d8515fc985,2017-11,cash_back,374,bad,36
C_ID_d852cdbe9b,2016-09,dining_entertainment,348,bad,49
C_ID_d852f159ad,2013-09,cash_back,593,bad,86
C_ID_d853821f8e,2016-01,cash_back,654,fair,57
C_ID_d853e3ecce,2017-10,cash_back,466,bad,83
C_ID_d85756c3b6,2017-04,cash_back,684,fair,64
C_ID_d85819c442,2017-11,cash_back,526,bad,65
C_ID_d859dd1710,2017-12,cash_back,732,excellent,34
C_ID_d85a2d31a5,2016-07,cash_back,477,bad,45
C_ID_d85a4ea74f,2015-11,cash_back,601,bad,26
C_ID_d85a685e47,2017-12,cash_back,560,bad,60
C_ID_d85a6f88cc,2017-12,travel,789,excellent,96
C_ID_d85a7bbe13,2017-06,cash_back,830,excellent,31
C_ID_d85d12843e,2017-01,cash_back,435,bad,34
C_ID_d85da3366d,2017-06,dining_entertainment,404,bad,70
C_ID_d85df12a74,2017-06,cash_back,395,bad,63
C_ID_d86007ce6c,2017-09,cash_back,673,fair,56
C_ID_d8630a191d,2017-11,dining_entertainment,839,excellent,64
C_ID_d8641153c9,2016-06,cash_back,459,bad,48
C_ID_d865947436,2017-08,cash_back,646,fair,71
C_ID_d86857c97d,2017-10,cash_back,341,bad,81
C_ID_d8686d0904,2017-08,cash_back,408,bad,78
C_ID_d86a0894f2,2017-10,dining_entertainment,575,bad,95
C_ID_d86a62ddaf,2017-04,dining_entertainment,422,bad,46
C_ID_d86d0e0cff,2016-01,cash_back,607,bad,69
C_ID_d86e4734f7,2016-02,cash_back,696,good,41
C_ID_d86f42d4e6,2015-09,dining_entertainment,321,bad,30
C_ID_d8701b1e6a,2016-05,cash_back,377,bad,21
C_ID_d8712bcac3,2016-07,cash_back,740,excellent,37
C_ID_d871f84e32,2017-10,dining_entertainment,708,good,46
C_ID_d873af7464,2017-01,travel,539,bad,67
C_ID_d8744ce5f8,2017-01,cash_back,528,bad,93
C_ID_d879c972ed,2017-09,dining_entertainment,469,bad,68
C_ID_d87c0ccc6f,2017-05,dining_entertainment,550,bad,57
C_ID_d87d8237bf,2017-06,travel,551,bad,58
C_ID_d87e1ff1e1,2017-08,cash_back,345,bad,60
C_ID_d87f921b01,2016-09,travel,592,bad,20
C_ID_d884bd021c,2016-02,cash_back,738,excellent,26
C_ID_d885aa8b89,2015-10,cash_back,767,excellent,19
C_ID_d885da152d,2016-08,cash_back,360,bad,32
C_ID_d889f71e94,2017-08,cash_back,392,bad,36
C_ID_d88af56231,2017-10,cash_back,514,bad,48
C_ID_d88b0de762,2017-02,cash_back,384,bad,23
C_ID_d88bf030c6,2016-11,cash_back,410,bad,20
C_ID_d88c552e26,2017-03,cash_back,525,bad,21
C_ID_d88ccfc5c2,2015-09,dining_entertainment,495,bad,26
C_ID_d88d62bb87,2016-11,cash_back,757,excellent,35
C_ID_d88ec3d5a7,2017-12,dining_entertainment,536,bad,21
C_ID_d88eca8760,2017-08,cash_back,708,good,78
C_ID_d8904c2541,2017-05,cash_back,371,bad,25
C_ID_d8912d937d,2017-05,cash_back,708,good,35
C_ID_d891559168,2017-07,travel,426,bad,39
C_ID_d892700c26,2017-07,travel,731,excellent,97
C_ID_d8990ab369,2016-11,cash_back,369,bad,22
C_ID_d89adb1344,2015-11,dining_entertainment,335,bad,79
C_ID_d89cf523de,2017-04,cash_back,350,bad,20
C_ID_d89f83ad8e,2017-08,cash_back,825,excellent,29
C_ID_d8a1ce9e12,2016-04,dining_entertainment,472,bad,51
C_ID_d8a2393613,2017-03,dining_entertainment,442,bad,92
C_ID_d8a2418cce,2016-05,dining_entertainment,826,excellent,27
C_ID_d8a2c6890d,2016-03,cash_back,416,bad,33
C_ID_d8a4a2875f,2016-08,cash_back,590,bad,69
C_ID_d8a6c131be,2016-10,travel,793,excellent,24
C_ID_d8a7adfbcc,2017-10,cash_back,831,excellent,26
C_ID_d8a82dcc3a,2016-08,travel,546,bad,44
C_ID_d8a9d27db1,2017-07,cash_back,390,bad,21
C_ID_d8ab717f98,2017-11,cash_back,694,good,21
C_ID_d8acca4de8,2017-12,cash_back,415,bad,26
C_ID_d8af2caab7,2016-09,dining_entertainment,589,bad,44
C_ID_d8afba4af4,2017-08,cash_back,737,excellent,45
C_ID_d8aff2ccd6,2017-04,dining_entertainment,460,bad,73
C_ID_d8b0237309,2017-10,travel,527,bad,74
C_ID_d8b20d8bab,2017-06,cash_back,316,bad,62
C_ID_d8b31bb3a7,2017-09,travel,788,excellent,36
C_ID_d8b351992b,2017-12,cash_back,794,excellent,32
C_ID_d8b5371bd6,2016-11,travel,603,bad,49
C_ID_d8b68d72e2,2017-01,cash_back,652,fair,65
C_ID_d8b7943500,2017-09,dining_entertainment,318,bad,76
C_ID_d8ba61ca96,2017-07,dining_entertainment,655,fair,19
C_ID_d8bbbf424e,2016-11,cash_back,586,bad,27
C_ID_d8bd237115,2016-07,dining_entertainment,382,bad,63
C_ID_d8bd6b926d,2017-11,cash_back,568,bad,90
C_ID_d8bdae4427,2014-12,cash_back,559,bad,81
C_ID_d8c0e6884c,2017-01,cash_back,315,bad,92
C_ID_d8c309ca39,2016-08,cash_back,821,excellent,54
C_ID_d8c556e669,2017-06,travel,603,bad,23
C_ID_d8c68884d7,2017-09,cash_back,834,excellent,83
C_ID_d8c6de833b,2015-11,dining_entertainment,640,fair,27
C_ID_d8cb08c1f2,2017-05,cash_back,594,bad,22
C_ID_d8cc97ae67,2016-12,dining_entertainment,361,bad,25
C_ID_d8ccb5d5be,2017-11,cash_back,602,bad,97
C_ID_d8cd1286c4,2016-01,cash_back,474,bad,29
C_ID_d8ce059ae0,2017-05,cash_back,833,excellent,89
C_ID_d8ce8bc7e5,2017-08,cash_back,541,bad,97
C_ID_d8d0202c7b,2017-08,travel,736,excellent,49
C_ID_d8d14f0a9d,2016-01,cash_back,589,bad,24
C_ID_d8d446c03d,2017-12,dining_entertainment,413,bad,26
C_ID_d8d5b2b954,2015-12,dining_entertainment,563,bad,24
C_ID_d8d61680c9,2016-10,cash_back,463,bad,20
C_ID_d8d679fc36,2017-09,cash_back,306,bad,28
C_ID_d8d688e98b,2015-07,cash_back,495,bad,29
C_ID_d8d8f7f9d7,2016-11,dining_entertainment,363,bad,26
C_ID_d8db8f5af9,2017-11,cash_back,365,bad,47
C_ID_d8dbac54c4,2017-11,cash_back,740,excellent,84
C_ID_d8e4258a38,2017-11,travel,446,bad,59
C_ID_d8e43bfe1b,2017-11,cash_back,783,excellent,21
C_ID_d8e6d8e1b0,2017-06,cash_back,688,fair,21
C_ID_d8eb770b31,2017-07,cash_back,469,bad,26
C_ID_d8ecf94d50,2017-03,dining_entertainment,749,excellent,72
C_ID_d8ed3b3dbd,2015-12,dining_entertainment,579,bad,41
C_ID_d8ee6df0ea,2017-07,cash_back,779,excellent,61
C_ID_d8ef7fb310,2016-06,dining_entertainment,601,bad,61
C_ID_d8f0e94de1,2017-11,cash_back,724,excellent,39
C_ID_d8f0f05409,2016-10,cash_back,377,bad,42
C_ID_d8f132a34a,2017-11,cash_back,377,bad,65
C_ID_d8f13f6029,2017-10,travel,373,bad,31
C_ID_d8f18f7be3,2016-12,cash_back,381,bad,33
C_ID_d8f198c36e,2017-07,cash_back,753,excellent,48
C_ID_d8f2460642,2016-07,cash_back,479,bad,22
C_ID_d8f3fda24f,2017-12,travel,400,bad,33
C_ID_d8f6666d8c,2016-06,cash_back,521,bad,37
C_ID_d8f713431c,2017-10,cash_back,397,bad,39
C_ID_d8f7cf2fbe,2017-03,dining_entertainment,438,bad,35
C_ID_d8f8021b61,2017-11,cash_back,594,bad,26
C_ID_d8f8136068,2017-09,travel,707,good,27
C_ID_d8f8290e91,2017-07,cash_back,479,bad,61
C_ID_d8f84f9892,2016-11,cash_back,637,fair,19
C_ID_d8f86d8502,2016-12,dining_entertainment,423,bad,61
C_ID_d8f91dfa6d,2016-04,travel,319,bad,44
C_ID_d8f92e9cba,2017-04,travel,330,bad,51
C_ID_d8fb3a74d6,2017-09,cash_back,832,excellent,46
C_ID_d8fb9b54de,2017-05,cash_back,364,bad,59
C_ID_d8fc1d18c7,2017-09,dining_entertainment,582,bad,100
C_ID_d8fc7d42f1,2017-08,dining_entertainment,374,bad,54
C_ID_d8fe14e1ea,2016-11,cash_back,675,fair,54
C_ID_d8feb4f4ce,2017-10,cash_back,374,bad,25
C_ID_d8ff006bb4,2017-12,travel,338,bad,38
C_ID_d90091686d,2017-09,cash_back,438,bad,62
C_ID_d9020d84f9,2017-07,travel,607,bad,25
C_ID_d903a8170f,2017-02,cash_back,635,fair,81
C_ID_d9047679a3,2017-03,cash_back,398,bad,41
C_ID_d90485c64f,2016-08,cash_back,733,excellent,25
C_ID_d906156aa3,2017-03,cash_back,399,bad,51
C_ID_d90e512409,2016-08,cash_back,561,bad,30
C_ID_d910d72bf5,2017-02,cash_back,770,excellent,89
C_ID_d91147cd32,2017-01,cash_back,769,excellent,38
C_ID_d912743658,2015-06,cash_back,587,bad,64
C_ID_d912b25014,2016-09,travel,470,bad,26
C_ID_d915bbd569,2016-11,cash_back,302,bad,20
C_ID_d915e2cd52,2017-06,dining_entertainment,465,bad,21
C_ID_d91682b13c,2017-08,cash_back,569,bad,45
C_ID_d91844086d,2017-07,dining_entertainment,316,bad,28
C_ID_d919d211e2,2017-11,cash_back,468,bad,30
C_ID_d91b08cee8,2017-04,cash_back,506,bad,90
C_ID_d91cb32e85,2017-08,dining_entertainment,669,fair,35
C_ID_d91d6c5039,2017-10,cash_back,633,fair,70
C_ID_d91e052bd0,2017-10,cash_back,338,bad,55
C_ID_d91eab2c20,2016-10,travel,305,bad,86
C_ID_d91ffd814a,2017-02,travel,678,fair,37
C_ID_d920c2294f,2016-08,dining_entertainment,432,bad,45
C_ID_d921986f4a,2016-08,travel,836,excellent,51
C_ID_d922611052,2017-05,cash_back,457,bad,25
C_ID_d922c66ea6,2017-08,cash_back,321,bad,37
C_ID_d924290567,2017-02,cash_back,841,excellent,46
C_ID_d924297ba8,2017-03,cash_back,643,fair,72
C_ID_d925783986,2017-11,travel,535,bad,62
C_ID_d929ef4d05,2017-10,dining_entertainment,796,excellent,79
C_ID_d92a9c7b91,2016-11,cash_back,548,bad,20
C_ID_d92b2038c1,2017-02,travel,576,bad,64
C_ID_d92b7bbfa7,2017-09,cash_back,734,excellent,49
C_ID_d92baff93c,2017-01,dining_entertainment,303,bad,28
C_ID_d92bc76fb0,2016-11,cash_back,417,bad,44
C_ID_d92f077472,2017-05,travel,834,excellent,36
C_ID_d930c53daf,2016-09,cash_back,808,excellent,61
C_ID_d930cb1a44,2017-04,travel,460,bad,38
C_ID_d931fb0a25,2017-10,dining_entertainment,459,bad,54
C_ID_d9345263fa,2017-09,cash_back,698,good,38
C_ID_d936016430,2016-12,dining_entertainment,729,excellent,40
C_ID_d93a0a1c90,2017-09,dining_entertainment,331,bad,32
C_ID_d93a1a3c04,2017-12,travel,542,bad,26
C_ID_d93ce67516,2017-02,dining_entertainment,790,excellent,46
C_ID_d93d15ab8e,2017-07,travel,507,bad,43
C_ID_d93d74a730,2017-07,cash_back,310,bad,34
C_ID_d93d933493,2016-12,cash_back,613,bad,36
C_ID_d93f4f04e8,2016-09,travel,696,good,84
C_ID_d93fbcf7e9,2017-10,travel,622,bad,72
C_ID_d94084cc88,2017-02,cash_back,759,excellent,45
C_ID_d943483571,2017-11,cash_back,630,fair,56
C_ID_d944484d8d,2017-08,cash_back,402,bad,30
C_ID_d94821b521,2016-12,cash_back,388,bad,48
C_ID_d948b36718,2017-08,cash_back,839,excellent,25
C_ID_d94acfcb74,2017-05,dining_entertainment,833,excellent,33
C_ID_d94c85143e,2017-02,travel,310,bad,81
C_ID_d9544794d0,2017-07,cash_back,793,excellent,37
C_ID_d954a2cc64,2017-03,dining_entertainment,744,excellent,24
C_ID_d95573a215,2016-04,cash_back,704,good,51
C_ID_d955a89c51,2017-03,cash_back,383,bad,38
C_ID_d95681c0fa,2017-09,travel,424,bad,54
C_ID_d95728b54c,2017-09,cash_back,432,bad,100
C_ID_d9596844b5,2017-08,cash_back,408,bad,61
C_ID_d959f1fce8,2017-12,dining_entertainment,305,bad,42
C_ID_d95b5e9dc4,2017-06,dining_entertainment,622,bad,54
C_ID_d95bd2665c,2017-11,cash_back,318,bad,20
C_ID_d95cf0d08a,2017-06,travel,718,good,41
C_ID_d960daf0ab,2016-12,travel,651,fair,49
C_ID_d96260cb01,2016-12,travel,352,bad,46
C_ID_d96359e0da,2017-11,cash_back,347,bad,36
C_ID_d963e6bf49,2017-08,travel,465,bad,60
C_ID_d966b0e3c0,2017-07,cash_back,835,excellent,28
C_ID_d9699fa26b,2017-02,cash_back,786,excellent,59
C_ID_d970092bd0,2017-02,cash_back,762,excellent,33
C_ID_d97314ddb2,2015-07,cash_back,454,bad,31
C_ID_d974d9dddf,2017-06,cash_back,833,excellent,66
C_ID_d97504ed88,2016-03,dining_entertainment,629,bad,36
C_ID_d975af81b2,2017-07,cash_back,304,bad,30
C_ID_d976f3d079,2017-10,cash_back,539,bad,89
C_ID_d977cb5bff,2017-10,dining_entertainment,309,bad,81
C_ID_d983861ac5,2017-02,cash_back,465,bad,37
C_ID_d9863a3db4,2017-08,cash_back,507,bad,56
C_ID_d9894911b4,2017-05,cash_back,588,bad,32
C_ID_d98a8bb44f,2017-12,travel,683,fair,59
C_ID_d98d84845b,2016-05,travel,691,good,33
C_ID_d98f24aea8,2017-12,travel,387,bad,34
C_ID_d98f7eca72,2017-10,cash_back,354,bad,24
C_ID_d991b132c9,2017-01,cash_back,697,good,43
C_ID_d991f6ab8a,2017-11,dining_entertainment,304,bad,37
C_ID_d99280bc24,2016-12,cash_back,474,bad,85
C_ID_d9930d58b6,2017-08,cash_back,587,bad,80
C_ID_d995410480,2016-08,cash_back,463,bad,55
C_ID_d995da2aae,2017-02,cash_back,823,excellent,62
C_ID_d99640416c,2015-08,cash_back,430,bad,85
C_ID_d9972a114f,2017-09,cash_back,542,bad,66
C_ID_d9988ded09,2014-09,travel,612,bad,38
C_ID_d99a6ea9e0,2015-02,dining_entertainment,499,bad,40
C_ID_d99b7c3a96,2016-12,dining_entertainment,466,bad,32
C_ID_d99e272f8d,2016-04,cash_back,663,fair,25
C_ID_d99f141960,2017-07,dining_entertainment,504,bad,18
C_ID_d99fbab809,2017-11,cash_back,335,bad,30
C_ID_d9a22aceb2,2017-02,dining_entertainment,790,excellent,24
C_ID_d9a30189ab,2017-04,cash_back,406,bad,28
C_ID_d9a358432a,2017-01,dining_entertainment,813,excellent,65
C_ID_d9ab67eb3e,2017-10,cash_back,665,fair,99
C_ID_d9ab82475c,2016-12,dining_entertainment,694,good,62
C_ID_d9abc13eaa,2017-02,cash_back,563,bad,67
C_ID_d9ac2db9ab,2017-03,travel,490,bad,28
C_ID_d9ac350c0a,2016-09,cash_back,661,fair,43
C_ID_d9acb652c2,2017-08,travel,411,bad,33
C_ID_d9ad0be735,2016-05,cash_back,421,bad,94
C_ID_d9ae9a5560,2016-06,cash_back,505,bad,85
C_ID_d9af9674b7,2017-03,cash_back,520,bad,41
C_ID_d9b0e1a100,2014-05,travel,666,fair,62
C_ID_d9b2da8669,2017-03,cash_back,840,excellent,50
C_ID_d9b3ccfe50,2017-11,travel,800,excellent,42
C_ID_d9b55c5511,2017-08,cash_back,733,excellent,65
C_ID_d9b69c8c1a,2017-12,cash_back,598,bad,49
C_ID_d9bf73978a,2016-07,cash_back,337,bad,90
C_ID_d9c007b5de,2017-08,dining_entertainment,699,good,37
C_ID_d9c13f9791,2017-09,cash_back,583,bad,43
C_ID_d9c15e6330,2016-09,dining_entertainment,665,fair,64
C_ID_d9c16a738c,2017-08,cash_back,682,fair,81
C_ID_d9c1a97019,2017-01,cash_back,433,bad,41
C_ID_d9c5bbc9ac,2017-02,dining_entertainment,493,bad,70
C_ID_d9cae98eb7,2017-01,dining_entertainment,755,excellent,48
C_ID_d9cbc39c93,2017-11,travel,378,bad,48
C_ID_d9cfc07450,2017-09,cash_back,539,bad,66
C_ID_d9cfd84aba,2016-02,dining_entertainment,573,bad,98
C_ID_d9d0d1e981,2017-03,cash_back,331,bad,81
C_ID_d9d1bb02d2,2017-07,cash_back,408,bad,27
C_ID_d9d1efe44d,2017-01,cash_back,498,bad,33
C_ID_d9d202cb1d,2016-03,cash_back,730,excellent,48
C_ID_d9d29586cc,2017-08,cash_back,360,bad,71
C_ID_d9d3704007,2017-11,cash_back,488,bad,41
C_ID_d9d41b7719,2017-01,cash_back,721,excellent,49
C_ID_d9d601063c,2017-03,travel,817,excellent,26
C_ID_d9d605c882,2017-09,cash_back,697,good,22
C_ID_d9d9f8f356,2017-02,cash_back,654,fair,43
C_ID_d9dbb811fc,2017-01,travel,424,bad,91
C_ID_d9dd708721,2017-10,cash_back,754,excellent,43
C_ID_d9e0351219,2016-11,dining_entertainment,745,excellent,46
C_ID_d9e17a17be,2017-06,travel,571,bad,68
C_ID_d9e2e3af2d,2017-06,cash_back,583,bad,70
C_ID_d9e3239cf6,2017-08,cash_back,320,bad,24
C_ID_d9e5104bf8,2016-04,cash_back,583,bad,65
C_ID_d9e545be88,2017-03,cash_back,501,bad,56
C_ID_d9e81e5eec,2017-04,travel,679,fair,42
C_ID_d9ed6cd64e,2017-05,travel,337,bad,34
C_ID_d9edb11ff0,2017-09,cash_back,557,bad,94
C_ID_d9ee89294b,2016-11,cash_back,621,bad,35
C_ID_d9eea50cc0,2017-07,travel,689,fair,55
C_ID_d9ef92d22e,2017-11,cash_back,545,bad,22
C_ID_d9f03511ef,2015-11,cash_back,320,bad,48
C_ID_d9f1c270fc,2017-07,cash_back,347,bad,70
C_ID_d9f3422826,2017-02,travel,832,excellent,32
C_ID_d9f43b8c5b,2016-12,cash_back,422,bad,38
C_ID_d9f5b4fed3,2017-08,cash_back,369,bad,21
C_ID_d9f6258c02,2016-08,dining_entertainment,316,bad,19
C_ID_d9f9b996e2,2017-05,cash_back,413,bad,83
C_ID_d9fad8ad9f,2017-09,cash_back,674,fair,70
C_ID_d9fb8a5c81,2016-12,cash_back,690,good,34
C_ID_d9fc392b06,2017-11,travel,429,bad,23
C_ID_d9ff4ed761,2017-07,cash_back,714,good,76
C_ID_da0092fcbc,2017-03,cash_back,402,bad,21
C_ID_da026c3743,2016-10,cash_back,434,bad,64
C_ID_da031271be,2017-02,cash_back,411,bad,53
C_ID_da045c123d,2017-01,cash_back,408,bad,27
C_ID_da0486b429,2016-12,cash_back,682,fair,70
C_ID_da052aa6e1,2016-11,cash_back,724,excellent,21
C_ID_da0546f11e,2016-10,travel,315,bad,21
C_ID_da06cbe80d,2017-06,cash_back,688,fair,22
C_ID_da076b09f9,2017-04,travel,761,excellent,63
C_ID_da07dcbb1b,2017-01,travel,754,excellent,35
C_ID_da098136a0,2017-10,cash_back,316,bad,54
C_ID_da09d01db8,2015-11,cash_back,571,bad,68
C_ID_da0b7e795d,2017-10,cash_back,696,good,57
C_ID_da0ba74b0a,2017-03,travel,712,good,79
C_ID_da0c016913,2016-06,dining_entertainment,532,bad,38
C_ID_da0c041ada,2017-09,cash_back,367,bad,37
C_ID_da0e34491c,2017-08,cash_back,458,bad,45
C_ID_da0e7a5efe,2017-06,cash_back,840,excellent,34
C_ID_da0ee09250,2017-05,dining_entertainment,547,bad,19
C_ID_da10d78608,2017-05,dining_entertainment,388,bad,73
C_ID_da137ea399,2017-01,travel,761,excellent,53
C_ID_da1bbe72cd,2016-03,cash_back,602,bad,35
C_ID_da1cbe2a45,2016-05,cash_back,480,bad,39
C_ID_da1e74fda2,2017-11,cash_back,393,bad,34
C_ID_da23107a9d,2017-10,cash_back,467,bad,24
C_ID_da23955327,2016-12,cash_back,646,fair,20
C_ID_da262c95df,2016-10,dining_entertainment,463,bad,19
C_ID_da27f0be13,2017-04,cash_back,548,bad,61
C_ID_da29ab47dc,2016-08,cash_back,849,excellent,22
C_ID_da2b9e400a,2016-03,cash_back,422,bad,64
C_ID_da2ecae7c9,2015-12,dining_entertainment,483,bad,32
C_ID_da2f65d95a,2017-08,cash_back,567,bad,94
C_ID_da3004b7d8,2017-09,dining_entertainment,390,bad,67
C_ID_da317314d3,2017-02,travel,773,excellent,43
C_ID_da33fa9510,2016-03,travel,336,bad,30
C_ID_da36461c2b,2017-12,cash_back,735,excellent,33
C_ID_da3b538ea9,2016-12,cash_back,342,bad,25
C_ID_da3c11e61e,2016-05,cash_back,654,fair,37
C_ID_da3c99ce97,2017-02,cash_back,358,bad,68
C_ID_da3cf22fc2,2017-05,cash_back,373,bad,25
C_ID_da3d9ed9af,2017-03,dining_entertainment,630,fair,36
C_ID_da3f2aaede,2016-08,cash_back,564,bad,26
C_ID_da3f8b61c3,2017-08,cash_back,442,bad,40
C_ID_da44a79869,2014-02,dining_entertainment,522,bad,99
C_ID_da4536fb5e,2016-06,dining_entertainment,733,excellent,30
C_ID_da48609311,2017-12,dining_entertainment,807,excellent,33
C_ID_da49566169,2017-10,cash_back,827,excellent,43
C_ID_da49de704e,2017-10,cash_back,750,excellent,43
C_ID_da4aed1f2f,2016-10,travel,612,bad,63
C_ID_da4c14e13c,2017-06,cash_back,790,excellent,29
C_ID_da4cb08a18,2016-08,cash_back,808,excellent,30
C_ID_da4d00d073,2015-04,cash_back,636,fair,40
C_ID_da4e7b9a44,2016-03,cash_back,691,good,72
C_ID_da4ea8cc20,2017-07,cash_back,325,bad,41
C_ID_da50daacc5,2017-09,cash_back,836,excellent,68
C_ID_da52418600,2017-04,travel,637,fair,42
C_ID_da566176d3,2016-11,cash_back,523,bad,35
C_ID_da56670167,2016-11,cash_back,309,bad,95
C_ID_da57c50374,2016-06,cash_back,368,bad,38
C_ID_da587dea97,2017-10,cash_back,454,bad,71
C_ID_da5a0ac46e,2017-01,cash_back,370,bad,26
C_ID_da5a0c84a2,2017-03,travel,346,bad,31
C_ID_da5ac1b62b,2017-02,travel,440,bad,89
C_ID_da5cde9763,2016-07,cash_back,811,excellent,24
C_ID_da5ce22755,2017-07,cash_back,564,bad,33
C_ID_da5cfe5b0b,2016-10,travel,600,bad,61
C_ID_da5d849d35,2017-09,dining_entertainment,727,excellent,41
C_ID_da61fa2d90,2016-04,cash_back,777,excellent,32
C_ID_da63fb74ee,2014-07,cash_back,344,bad,23
C_ID_da657a4738,2017-08,travel,616,bad,52
C_ID_da669b2f16,2017-12,cash_back,452,bad,20
C_ID_da6762b1ed,2017-06,cash_back,724,excellent,88
C_ID_da68d58335,2017-09,cash_back,807,excellent,39
C_ID_da694730d8,2017-07,cash_back,583,bad,85
C_ID_da69d13a54,2017-10,dining_entertainment,758,excellent,32
C_ID_da6a30d078,2016-08,travel,606,bad,33
C_ID_da6bec1c1a,2015-04,cash_back,655,fair,53
C_ID_da6d0f71d8,2016-05,cash_back,676,fair,96
C_ID_da6f36abec,2017-11,cash_back,826,excellent,76
C_ID_da70cfc224,2016-04,cash_back,494,bad,84
C_ID_da713e0a59,2017-08,cash_back,410,bad,77
C_ID_da717816c8,2017-07,cash_back,390,bad,22
C_ID_da72f22f78,2016-11,dining_entertainment,475,bad,48
C_ID_da74fdce7f,2017-12,cash_back,786,excellent,42
C_ID_da76d7f1ab,2017-08,cash_back,413,bad,24
C_ID_da7822afb0,2016-12,cash_back,366,bad,34
C_ID_da78abdf3b,2017-03,cash_back,776,excellent,23
C_ID_da7ba4ace4,2017-08,dining_entertainment,464,bad,69
C_ID_da7c678b73,2016-10,cash_back,606,bad,20
C_ID_da7d657f7c,2016-07,dining_entertainment,529,bad,61
C_ID_da7e2d7199,2017-11,dining_entertainment,374,bad,32
C_ID_da7ffb53c6,2017-08,cash_back,778,excellent,34
C_ID_da806626a0,2017-02,cash_back,409,bad,49
C_ID_da8176a414,2017-04,dining_entertainment,803,excellent,28
C_ID_da82287ece,2016-05,cash_back,551,bad,99
C_ID_da8693a673,2017-01,cash_back,482,bad,26
C_ID_da872eb88c,2017-03,travel,736,excellent,37
C_ID_da87b7b57d,2016-04,cash_back,361,bad,56
C_ID_da88377113,2017-09,cash_back,764,excellent,33
C_ID_da88de04dc,2014-05,cash_back,598,bad,21
C_ID_da8aa87003,2016-09,travel,605,bad,44
C_ID_da8be01f12,2017-08,cash_back,334,bad,28
C_ID_da8be72172,2017-05,travel,754,excellent,22
C_ID_da8cc4f19f,2017-09,dining_entertainment,531,bad,39
C_ID_da8d101ffe,2017-11,dining_entertainment,834,excellent,66
C_ID_da8ecbeab4,2016-12,cash_back,623,bad,30
C_ID_da9160c1a7,2017-09,cash_back,505,bad,82
C_ID_da96890cd5,2017-11,cash_back,509,bad,55
C_ID_da96d60686,2017-10,cash_back,689,fair,50
C_ID_da979e4f76,2017-10,travel,780,excellent,19
C_ID_da99aa600c,2017-09,cash_back,704,good,60
C_ID_da9f6041f0,2017-09,dining_entertainment,425,bad,89
C_ID_da9f73d87c,2016-09,travel,334,bad,42
C_ID_da9f8c5a61,2017-09,cash_back,766,excellent,51
C_ID_daa0e21756,2017-04,cash_back,424,bad,95
C_ID_daa27213ca,2017-07,dining_entertainment,729,excellent,36
C_ID_daa57a5823,2016-08,cash_back,769,excellent,38
C_ID_daa6faf9bd,2015-04,dining_entertainment,451,bad,50
C_ID_daa81ae525,2017-04,cash_back,585,bad,87
C_ID_daa87c6797,2017-06,cash_back,442,bad,28
C_ID_daaac4d973,2016-05,cash_back,843,excellent,27
C_ID_daaadbb00c,2016-03,cash_back,777,excellent,54
C_ID_daabb61125,2017-07,travel,761,excellent,20
C_ID_daabb7a25d,2017-07,dining_entertainment,331,bad,79
C_ID_daac70366c,2017-11,cash_back,319,bad,28
C_ID_daad7e77b6,2017-06,cash_back,489,bad,34
C_ID_daad7f6e1d,2017-05,cash_back,572,bad,21
C_ID_dab0226fa1,2017-01,cash_back,304,bad,69
C_ID_dab07def9c,2017-03,dining_entertainment,688,fair,23
