since_first_active_month_parsed_days,reward_int,cardholder_fico_score,Range_int,cardholder_age
2795,1,412,0,63
2675,1,630,1,24
2491,1,826,3,27
2705,1,337,0,29
2795,2,422,0,54
2491,1,304,0,44
2461,1,409,0,22
2948,1,559,0,45
3771,0,613,0,38
2644,1,300,0,48
2644,1,848,3,75
2614,1,306,0,63
3345,0,415,0,28
3983,1,391,0,53
2705,1,354,0,62
2644,0,443,0,55
2461,1,682,1,51
3009,2,533,0,92
2764,1,833,3,69
2461,1,496,0,92
2491,1,593,0,83
2491,1,712,2,43
2795,2,366,0,57
3406,1,799,3,95
2583,0,517,0,88
2614,1,537,0,48
2644,1,634,1,27
2461,1,408,0,40
2644,0,618,0,50
2675,0,712,2,35
2583,2,421,0,42
2614,1,319,0,90
2887,1,644,1,45
2764,1,821,3,21
2614,1,794,3,30
3161,0,850,3,77
2764,0,519,0,38
2887,2,774,3,65
3161,1,637,1,74
2614,2,834,3,48
2491,1,732,3,49
2583,1,763,3,75
2583,2,847,3,30
2522,1,510,0,31
2614,1,623,0,69
2826,2,738,3,41
2887,1,323,0,27
2675,1,586,0,75
2583,0,408,0,68
2491,1,455,0,84
2552,1,740,3,84
2764,1,802,3,25
2644,1,465,0,58
3009,0,552,0,35
2736,0,372,0,27
3040,1,739,3,34
2705,1,758,3,33
3283,1,517,0,31
3314,1,713,2,48
2764,1,545,0,86
2491,1,347,0,78
2979,0,575,0,58
2795,1,395,0,21
2644,1,449,0,59
3832,2,782,3,25
3009,1,639,1,43
3040,1,692,2,81
2491,1,474,0,69
3161,1,805,3,30
2644,2,417,0,19
3710,0,657,1,23
2461,1,353,0,44
2979,2,799,3,40
2644,1,845,3,44
2917,0,652,1,52
3040,0,490,0,73
2644,1,475,0,57
2583,0,343,0,34
2795,0,487,0,37
2795,1,769,3,21
2736,1,342,0,24
2644,2,460,0,19
2491,2,584,0,60
2461,2,694,2,68
2644,2,776,3,29
2614,2,408,0,24
4136,1,623,0,96
2614,1,533,0,45
2979,1,456,0,42
2736,2,498,0,91
2552,2,438,0,46
2461,1,675,1,59
3375,1,512,0,77
2979,1,507,0,65
2491,1,819,3,22
2826,1,416,0,45
2675,1,418,0,34
2795,1,730,3,58
2491,1,442,0,99
2826,1,421,0,30
2675,0,814,3,30
2764,0,779,3,23
2736,0,598,0,32
2491,1,383,0,34
2979,1,430,0,20
3679,0,715,2,19
2461,1,517,0,33
3070,1,474,0,20
2583,2,390,0,54
2736,2,356,0,47
2736,2,682,1,55
2522,1,529,0,35
2856,1,489,0,96
2764,2,344,0,61
3009,1,364,0,56
2552,1,452,0,71
2887,1,644,1,49
2461,0,836,3,48
2856,1,795,3,25
2552,1,391,0,33
3283,1,846,3,83
2644,1,466,0,26
3526,1,339,0,86
2948,1,437,0,33
2614,2,324,0,26
2675,1,690,2,65
2491,1,433,0,44
2675,1,352,0,27
2856,2,346,0,87
2644,0,508,0,67
2705,0,416,0,25
2491,1,335,0,24
2644,2,826,3,52
2675,0,377,0,89
2522,0,707,2,28
2764,0,468,0,79
2522,0,611,0,41
2826,2,612,0,78
2856,0,320,0,46
2644,1,405,0,51
2826,0,569,0,56
2826,2,581,0,31
3009,0,412,0,21
2887,1,472,0,53
2583,0,826,3,21
2948,2,631,1,57
2705,2,740,3,63
2552,0,615,0,39
2705,0,772,3,57
2644,2,558,0,67
3161,1,687,1,53
3070,1,754,3,90
2552,2,558,0,97
2887,2,547,0,50
2826,1,342,0,65
3467,2,657,1,81
2491,1,705,2,20
3375,1,523,0,52
2705,1,559,0,25
3557,1,338,0,99
2583,1,439,0,19
2856,1,613,0,45
2583,0,446,0,50
2979,1,763,3,61
3222,1,444,0,91
3192,0,465,0,85
2552,0,524,0,33
2583,1,477,0,43
2948,2,797,3,66
2522,1,844,3,42
2795,2,641,1,84
3009,1,549,0,59
2644,1,413,0,29
2887,0,428,0,25
2705,0,498,0,91
2856,1,537,0,68
2491,1,323,0,29
2826,1,729,3,38
3467,2,712,2,61
2522,1,789,3,42
2826,1,756,3,31
2979,1,528,0,43
2522,1,465,0,27
2856,1,433,0,57
2552,0,755,3,35
2675,1,406,0,92
2705,2,549,0,58
2764,1,758,3,36
3345,1,709,2,55
2705,1,644,1,33
2705,2,611,0,33
3009,1,797,3,39
2522,1,690,2,46
2491,2,728,3,81
2675,2,361,0,62
2705,0,757,3,36
2491,2,718,2,38
2644,1,796,3,69
2614,1,620,0,81
2522,1,385,0,91
2491,1,704,2,65
3161,1,486,0,18
2583,2,623,0,61
2583,1,332,0,96
2856,1,777,3,18
3130,1,793,3,23
2705,2,655,1,29
2826,1,519,0,74
2644,2,625,0,31
2826,1,446,0,58
2764,2,612,0,54
2461,2,629,0,88
2826,1,347,0,25
2826,0,677,1,62
2644,1,321,0,65
2675,1,585,0,76
3130,2,643,1,61
2795,1,722,3,21
2795,1,552,0,47
2675,1,774,3,68
2491,1,348,0,25
2948,2,617,0,27
3557,1,625,0,49
2948,1,648,1,35
2736,1,842,3,50
2887,1,542,0,20
2614,1,407,0,36
2736,1,584,0,73
2644,1,516,0,88
2614,1,517,0,83
2856,1,590,0,58
3070,0,446,0,84
3009,1,838,3,60
2705,1,813,3,79
2614,2,605,0,43
2856,1,467,0,48
3253,2,535,0,62
2644,1,341,0,40
3648,0,755,3,28
3040,1,705,2,48
2583,1,832,3,33
2736,1,773,3,39
3740,1,831,3,63
2491,0,848,3,19
3130,1,483,0,24
2764,1,637,1,80
3101,2,427,0,30
2979,2,743,3,28
2736,1,551,0,26
2856,1,657,1,20
2552,2,327,0,50
2736,1,733,3,30
2764,1,490,0,74
2552,2,492,0,41
3040,1,303,0,56
2764,1,542,0,37
2522,1,773,3,23
2764,0,637,1,72
3345,2,515,0,91
2764,1,777,3,99
2856,1,491,0,22
3375,2,341,0,27
2979,1,797,3,39
2491,2,388,0,85
2614,2,714,2,75
2522,2,442,0,35
2491,0,363,0,27
3406,1,350,0,44
2491,1,737,3,21
2705,1,759,3,35
2552,0,332,0,44
2795,0,368,0,26
2491,1,494,0,97
3253,2,510,0,53
2856,2,394,0,52
2614,1,440,0,58
3436,1,356,0,39
2552,0,840,3,46
2795,1,352,0,24
2552,1,796,3,21
2736,1,645,1,97
3161,1,419,0,81
2552,1,345,0,28
2644,1,837,3,26
2614,1,439,0,94
4044,0,565,0,86
2826,0,571,0,64
2614,1,591,0,65
2614,1,494,0,43
2948,1,628,0,81
2491,2,579,0,43
2491,1,654,1,35
2583,1,423,0,52
2614,1,654,1,62
2552,1,810,3,28
2491,2,713,2,28
2552,1,421,0,37
2887,1,563,0,42
2736,2,778,3,56
2522,1,759,3,29
2583,1,809,3,24
2614,2,491,0,40
2491,0,563,0,44
3375,0,640,1,54
2736,2,579,0,43
2614,0,803,3,51
3009,1,603,0,38
2522,0,385,0,55
2736,1,818,3,32
2461,2,499,0,68
3283,1,367,0,40
2644,1,704,2,45
3070,1,775,3,65
2614,1,559,0,30
2979,1,348,0,35
3009,1,608,0,27
2736,1,311,0,29
2583,1,470,0,64
3130,1,482,0,52
2614,2,754,3,76
2736,0,432,0,34
2856,1,800,3,64
4105,1,831,3,65
2552,1,421,0,68
3009,1,831,3,29
2764,0,662,1,70
3587,1,758,3,96
2522,2,391,0,28
2614,0,834,3,27
2644,0,531,0,48
2583,1,349,0,48
2856,1,759,3,69
3101,1,708,2,69
2522,2,551,0,65
3009,0,376,0,41
2491,2,707,2,59
2675,1,529,0,51
2491,1,760,3,49
2826,2,793,3,44
2522,1,515,0,62
2491,1,575,0,29
2552,1,731,3,56
2522,1,419,0,20
2826,1,549,0,97
2552,1,310,0,55
2491,2,313,0,25
2491,1,726,3,38
2887,1,625,0,29
2764,1,508,0,26
2705,1,655,1,39
3040,1,785,3,81
2948,1,405,0,59
2491,0,812,3,50
3009,1,578,0,37
2522,2,780,3,79
2887,1,449,0,25
2522,1,631,1,98
2552,1,716,2,40
2614,1,400,0,18
2705,1,339,0,40
2614,1,311,0,66
3040,1,675,1,38
2826,1,635,1,49
2826,1,646,1,35
2887,1,605,0,38
3283,0,359,0,97
2491,1,319,0,26
2917,1,431,0,34
2887,0,597,0,86
3436,2,780,3,69
2979,1,732,3,21
2979,1,724,3,23
3679,1,718,2,61
2583,0,815,3,35
2461,1,572,0,27
3375,2,478,0,38
2461,1,747,3,20
2552,1,832,3,92
2705,1,829,3,76
3130,1,678,1,26
2887,0,676,1,87
3192,1,430,0,92
2826,1,629,0,80
3375,1,700,2,93
3314,1,627,0,21
2461,1,684,1,25
2795,0,526,0,40
2764,2,814,3,23
2583,0,344,0,61
2948,2,432,0,70
2491,1,753,3,49
2705,1,823,3,30
2856,0,598,0,35
2705,1,720,3,57
3375,0,638,1,29
2736,1,408,0,35
2948,0,725,3,25
3283,1,341,0,45
2979,0,326,0,71
3161,2,694,2,25
2644,0,795,3,65
2705,2,621,0,32
3467,0,372,0,48
2614,1,576,0,29
2552,1,686,1,23
2583,2,663,1,46
2461,2,760,3,47
2736,1,524,0,60
2552,0,850,3,19
2705,0,571,0,66
2887,0,551,0,95
2552,2,673,1,41
2583,2,774,3,59
4044,1,803,3,29
2583,2,484,0,56
3009,0,515,0,50
2675,1,548,0,64
2583,1,391,0,18
3101,0,490,0,36
2614,1,319,0,37
2887,0,344,0,48
2948,1,364,0,27
2552,1,344,0,47
2461,1,328,0,40
3557,0,827,3,89
2552,1,816,3,26
3557,1,470,0,82
2583,1,438,0,46
2644,0,791,3,35
3436,1,767,3,44
2461,2,708,2,34
3070,1,802,3,55
2856,1,596,0,35
2795,0,352,0,44
2491,1,620,0,84
2644,0,736,3,18
2552,1,802,3,20
2552,2,818,3,77
2552,1,363,0,28
2979,0,360,0,47
2736,1,371,0,29
2522,0,803,3,35
3253,1,379,0,33
2644,0,844,3,78
2795,1,560,0,95
2887,2,679,1,38
2522,1,387,0,19
2736,2,386,0,37
2764,1,445,0,38
2948,2,489,0,65
2675,0,817,3,25
2552,1,455,0,28
2552,1,339,0,38
2795,2,692,2,76
2764,1,699,2,32
2948,2,831,3,42
3009,1,571,0,81
2644,1,847,3,29
2736,0,777,3,50
2764,1,700,2,28
2461,2,354,0,57
2826,0,647,1,88
3314,0,627,0,39
3130,0,448,0,42
2491,0,331,0,21
2491,0,593,0,52
2583,1,698,2,38
3192,2,751,3,20
2522,2,344,0,52
2614,0,665,1,18
2764,1,800,3,33
3040,2,482,0,26
2552,0,565,0,23
2614,1,476,0,27
2614,1,657,1,39
2795,1,677,1,43
2522,1,696,2,36
2461,2,844,3,48
2614,1,624,0,75
2583,2,507,0,20
2614,1,376,0,47
2614,1,590,0,22
2583,1,700,2,33
2552,1,714,2,61
2491,1,330,0,21
2552,1,588,0,51
2491,1,846,3,28
2795,0,360,0,51
2856,1,848,3,73
3040,1,519,0,86
2948,1,790,3,36
2644,0,365,0,44
3161,0,413,0,64
3222,2,708,2,28
2979,2,304,0,42
3192,2,367,0,94
2675,2,665,1,62
2887,1,693,2,36
2461,0,412,0,47
2491,1,588,0,19
2583,2,613,0,51
2764,1,532,0,84
2856,0,454,0,48
3222,0,725,3,45
2522,0,825,3,31
2917,2,481,0,56
2583,1,742,3,55
3040,1,727,3,38
2614,1,345,0,29
2705,1,820,3,24
3648,0,438,0,40
2795,1,719,2,78
2491,1,448,0,45
2705,1,660,1,22
2736,2,658,1,79
2705,1,653,1,25
2856,2,438,0,98
2461,1,832,3,51
2583,0,843,3,48
2675,1,351,0,53
2552,2,839,3,80
2736,1,787,3,41
2614,2,364,0,41
2461,1,812,3,67
2917,0,411,0,58
2795,1,517,0,89
3771,0,801,3,52
2644,1,481,0,70
2826,2,401,0,45
2856,2,534,0,57
2614,1,301,0,25
2856,1,382,0,68
2826,1,735,3,33
2795,1,688,1,67
2736,1,777,3,54
2826,2,704,2,44
2856,1,663,1,65
2764,1,406,0,38
2491,1,481,0,19
2491,1,799,3,53
3526,1,482,0,45
3557,1,421,0,35
2675,0,395,0,18
2552,0,485,0,63
2826,1,791,3,59
3495,2,442,0,28
2764,1,472,0,48
2614,2,831,3,52
2614,1,790,3,85
2979,1,838,3,44
3467,0,355,0,65
2948,1,596,0,45
2826,1,316,0,39
2522,1,665,1,62
3070,1,567,0,80
2522,1,734,3,84
2795,1,324,0,44
2856,2,533,0,39
2675,1,345,0,42
2856,0,589,0,84
2491,1,700,2,28
2979,1,419,0,74
2491,2,680,1,22
2736,0,760,3,54
2491,0,640,1,19
2826,1,706,2,60
2826,1,829,3,29
2461,1,618,0,88
2614,1,689,1,33
2705,1,302,0,36
3801,0,767,3,47
2795,1,541,0,80
2491,1,512,0,97
2461,1,360,0,43
3040,0,660,1,42
2887,0,397,0,51
2795,0,678,1,19
3070,1,588,0,50
2705,1,529,0,24
2522,0,480,0,25
2583,0,645,1,81
2644,1,488,0,20
2552,1,593,0,39
2795,2,308,0,71
2644,2,524,0,72
2675,2,812,3,52
2491,1,833,3,46
2583,1,687,1,64
3192,1,586,0,52
2491,1,771,3,43
3040,2,626,0,78
2461,1,665,1,78
2705,0,582,0,69
2461,2,723,3,85
2644,1,558,0,89
2826,0,427,0,51
2583,0,753,3,44
2552,1,341,0,61
2552,1,578,0,55
2583,1,732,3,36
3101,2,562,0,100
2614,1,664,1,76
2917,2,464,0,56
2491,1,754,3,40
2583,1,647,1,98
3040,0,661,1,61
2461,1,678,1,64
2644,1,588,0,36
2887,0,522,0,39
2522,1,406,0,91
2675,2,584,0,78
2826,1,601,0,60
2795,0,667,1,62
2583,1,595,0,28
2583,2,710,2,29
2675,1,754,3,37
2552,1,467,0,98
2461,1,350,0,40
2522,1,458,0,43
2522,2,374,0,39
2491,1,747,3,20
2583,1,709,2,32
3040,2,564,0,23
2461,0,826,3,40
2856,1,322,0,46
2826,1,414,0,26
3009,1,401,0,39
2764,1,760,3,56
2583,0,733,3,53
2705,1,350,0,96
2705,1,468,0,53
2583,0,535,0,44
2736,0,670,1,72
2552,1,775,3,22
3192,1,422,0,18
2675,0,445,0,32
3070,1,421,0,29
2461,1,551,0,33
2552,1,565,0,62
2795,1,346,0,72
2644,2,839,3,39
2644,1,550,0,28
2583,1,432,0,19
2614,1,401,0,69
2856,2,652,1,92
2736,0,338,0,74
2522,1,441,0,27
2522,1,711,2,25
2552,1,752,3,37
2705,1,302,0,80
2614,1,317,0,43
2583,2,669,1,45
2675,2,785,3,69
2491,1,538,0,59
3375,2,369,0,22
2491,2,800,3,41
2764,1,826,3,47
2461,1,377,0,24
2826,2,827,3,19
2705,2,675,1,38
2583,2,799,3,82
2736,0,607,0,24
2552,2,816,3,96
2856,1,503,0,29
2795,2,520,0,28
2736,0,410,0,32
2461,1,744,3,22
2979,1,391,0,78
2979,1,551,0,25
2491,2,761,3,37
2887,2,336,0,65
2522,2,336,0,45
2491,1,558,0,22
2917,2,645,1,80
3375,1,588,0,38
2736,1,699,2,54
2644,1,356,0,29
2614,2,790,3,47
2491,0,819,3,53
2552,1,695,2,36
2795,0,430,0,25
2736,0,724,3,58
2461,2,573,0,67
2736,1,674,1,85
2736,1,833,3,68
2826,1,713,2,72
2705,0,708,2,21
2461,0,671,1,66
2675,1,761,3,19
3253,2,480,0,64
2491,1,610,0,26
2856,1,385,0,39
3283,0,436,0,57
2856,1,720,3,63
2826,1,487,0,51
2614,0,303,0,27
2795,0,718,2,27
3009,1,371,0,43
2826,2,531,0,19
2948,1,389,0,57
2795,1,735,3,67
2522,1,412,0,47
3557,1,422,0,57
2705,2,358,0,67
2887,0,534,0,77
2522,2,578,0,95
2461,1,456,0,30
3101,0,415,0,71
3526,1,325,0,20
2644,0,567,0,19
3345,2,827,3,87
3130,1,656,1,40
2979,1,542,0,39
2552,2,379,0,58
2979,1,469,0,54
2887,1,550,0,22
4197,1,433,0,54
2675,1,338,0,29
2491,2,602,0,44
3040,1,732,3,81
2705,2,310,0,43
2491,1,449,0,42
2705,1,316,0,35
2826,0,527,0,72
2979,2,503,0,35
2675,1,552,0,84
2583,1,722,3,47
2705,1,389,0,40
2522,2,679,1,53
2675,0,309,0,23
2522,1,392,0,46
2552,1,645,1,19
3314,1,811,3,36
2826,0,378,0,18
3009,1,310,0,22
2552,0,415,0,51
2552,2,431,0,85
2948,2,489,0,54
2552,1,762,3,31
3345,1,670,1,34
2795,1,755,3,22
2491,2,591,0,18
3130,0,784,3,40
2522,0,597,0,81
3283,0,822,3,82
2552,1,848,3,61
2583,1,581,0,33
2795,1,832,3,33
2461,0,811,3,55
2491,0,696,2,40
2644,0,585,0,47
2583,1,727,3,46
2552,0,359,0,94
3009,2,634,1,93
3009,2,712,2,46
2736,1,570,0,19
2948,1,348,0,79
3345,1,526,0,48
2522,0,611,0,69
2795,0,799,3,32
2491,1,647,1,78
3283,1,463,0,88
2736,1,335,0,43
3192,1,398,0,25
2705,1,845,3,29
2795,2,674,1,84
2614,0,733,3,47
2552,1,350,0,40
2644,1,691,2,45
3192,1,592,0,67
2948,2,645,1,55
3161,1,813,3,49
2826,0,319,0,20
2583,1,375,0,33
2552,1,533,0,72
3040,1,557,0,33
2614,1,721,3,59
2614,2,714,2,21
2522,0,441,0,60
2522,2,664,1,56
2887,1,308,0,22
2856,1,523,0,27
2644,1,653,1,57
2614,1,330,0,51
2522,1,421,0,26
2583,0,304,0,55
2705,1,431,0,79
4105,1,801,3,20
2644,1,459,0,76
3467,2,734,3,45
2795,1,644,1,57
2736,1,650,1,18
2795,1,536,0,35
2644,1,397,0,61
2552,1,368,0,32
3406,2,666,1,53
2614,0,618,0,31
3040,1,586,0,23
2522,0,737,3,18
2856,1,511,0,38
2644,0,390,0,24
2736,1,816,3,29
2887,1,821,3,23
2644,0,847,3,65
2795,1,799,3,48
2614,1,370,0,22
2795,2,686,1,47
2552,1,319,0,82
2764,2,493,0,41
2461,1,524,0,28
2522,2,397,0,62
2917,1,812,3,40
3283,2,356,0,28
2583,1,653,1,97
2644,1,496,0,32
2461,0,390,0,84
2491,0,633,1,86
2736,1,662,1,64
3101,1,583,0,28
3009,1,739,3,95
2552,0,409,0,27
2795,1,373,0,21
2795,1,471,0,24
2552,1,476,0,19
2552,2,593,0,70
2705,1,792,3,72
2491,1,838,3,20
3070,1,829,3,46
3040,0,731,3,47
2522,2,452,0,67
2764,1,618,0,54
3345,1,602,0,49
2461,1,832,3,20
3070,1,779,3,52
2552,1,527,0,24
2764,1,455,0,30
2705,1,458,0,19
2522,1,663,1,43
2795,2,513,0,50
2583,1,754,3,98
2826,1,350,0,30
3009,2,316,0,86
2461,1,370,0,52
3345,0,715,2,81
3557,1,747,3,77
3557,2,358,0,34
2461,0,773,3,19
2948,0,520,0,56
2461,2,435,0,26
2826,2,694,2,36
3345,2,455,0,63
3222,0,684,1,35
2856,0,562,0,45
2522,0,307,0,85
2826,1,499,0,65
2675,2,445,0,31
3040,1,804,3,53
2614,1,673,1,98
2979,1,828,3,86
2705,1,820,3,32
2491,1,805,3,64
2461,2,432,0,45
2614,1,664,1,38
2552,1,703,2,26
2583,2,748,3,51
2583,2,372,0,45
2614,1,786,3,44
2614,1,452,0,64
2552,1,748,3,82
2583,0,618,0,29
2917,1,778,3,55
2552,1,411,0,45
2522,1,414,0,70
2764,0,372,0,41
2826,1,444,0,28
2979,1,347,0,24
2887,0,333,0,40
2705,1,634,1,62
2705,2,605,0,41
2795,1,772,3,40
3222,1,580,0,24
2795,1,829,3,40
2736,2,521,0,65
2917,0,537,0,86
2795,1,344,0,58
2917,1,472,0,51
2522,1,389,0,28
2583,2,300,0,98
3283,2,698,2,59
2644,1,770,3,97
2583,0,453,0,48
2856,1,604,0,26
2522,1,469,0,65
2614,1,782,3,39
2675,0,382,0,49
2856,0,661,1,32
2764,1,748,3,30
2826,2,693,2,93
3040,0,551,0,26
4562,2,817,3,48
2795,0,833,3,36
2583,0,429,0,50
2552,1,395,0,26
2522,1,568,0,48
2491,2,680,1,33
2856,0,849,3,45
2522,1,699,2,23
2705,1,379,0,45
2736,1,414,0,37
3283,2,446,0,70
2614,1,825,3,30
2764,1,527,0,94
2583,1,410,0,38
2764,1,761,3,24
2675,0,763,3,19
2614,1,785,3,27
2491,0,721,3,25
2583,0,569,0,23
3375,1,405,0,28
2764,1,436,0,87
2522,1,529,0,19
2736,1,406,0,84
2461,1,803,3,30
2644,2,654,1,88
3222,1,560,0,33
2705,1,674,1,23
2736,0,318,0,58
2917,2,594,0,41
3557,1,362,0,65
2705,0,675,1,37
2826,2,644,1,33
2705,1,619,0,51
2461,2,706,2,61
2552,1,575,0,54
2826,2,509,0,62
3345,1,612,0,96
2614,2,731,3,23
2764,1,747,3,28
2583,0,715,2,37
4075,0,379,0,31
2491,0,532,0,36
3009,2,575,0,53
2675,1,664,1,18
2461,0,371,0,46
2764,0,698,2,49
2917,1,661,1,39
3040,0,608,0,50
3192,0,501,0,28
2979,1,544,0,32
2614,2,551,0,54
2491,2,304,0,22
2826,0,744,3,20
2736,2,627,0,67
2583,1,569,0,55
2856,0,303,0,63
2614,1,547,0,53
3526,0,386,0,67
2552,0,438,0,56
2948,1,358,0,52
2948,1,674,1,63
2644,2,754,3,56
2736,1,332,0,79
2917,2,717,2,41
2826,1,412,0,26
3467,1,731,3,72
2675,1,638,1,80
2948,1,416,0,53
2826,1,569,0,35
2552,1,772,3,22
2736,1,826,3,57
3192,1,702,2,64
3070,0,788,3,25
2705,0,356,0,78
2583,0,306,0,37
2826,1,581,0,53
2522,1,841,3,57
3253,2,692,2,49
2461,1,842,3,53
2583,1,337,0,46
2826,0,762,3,69
2644,0,718,2,53
2522,0,579,0,38
2461,1,304,0,32
3740,0,647,1,33
2764,2,321,0,22
3009,1,733,3,36
2491,0,789,3,50
2522,1,687,1,23
3192,1,504,0,78
3771,1,589,0,71
2795,2,368,0,22
2826,0,786,3,72
2795,2,723,3,29
2583,1,676,1,47
2705,0,325,0,75
2675,2,844,3,28
2461,2,844,3,25
2491,1,309,0,37
2522,1,381,0,23
3040,0,808,3,83
3192,0,380,0,31
2644,1,780,3,80
3192,1,432,0,23
2522,0,590,0,60
2614,2,521,0,99
2491,2,306,0,90
2826,2,313,0,30
2461,1,676,1,81
2491,1,363,0,21
2614,1,512,0,69
3161,1,549,0,57
2705,2,802,3,19
3009,2,444,0,95
3406,2,316,0,38
2736,1,742,3,49
3009,1,504,0,60
3314,2,417,0,98
2856,1,353,0,22
2583,1,636,1,64
2705,0,596,0,19
2522,1,376,0,24
2491,1,466,0,24
2583,1,455,0,56
2764,2,368,0,21
2795,1,489,0,24
2583,2,325,0,58
3648,1,822,3,32
2675,1,496,0,99
2583,2,338,0,57
2583,2,348,0,20
3283,1,797,3,48
2644,1,370,0,29
2826,1,607,0,82
2705,1,646,1,25
2461,0,615,0,95
2705,1,453,0,77
2552,0,384,0,27
2795,1,565,0,36
2948,1,401,0,71
2736,0,653,1,25
3040,1,772,3,80
2705,1,468,0,31
2795,2,794,3,38
2491,2,700,2,68
2826,2,345,0,47
2917,2,363,0,79
2705,2,840,3,48
3009,1,463,0,88
2552,0,701,2,26
2522,1,675,1,42
2583,2,762,3,82
2675,1,426,0,40
2491,0,518,0,37
2856,1,827,3,23
2826,1,572,0,47
2552,0,305,0,70
2705,1,703,2,40
2552,2,413,0,55
2675,1,535,0,57
3314,0,605,0,38
2552,1,404,0,24
2583,1,382,0,27
2705,0,524,0,52
2583,0,487,0,31
3161,0,469,0,39
2856,1,392,0,62
2764,2,546,0,39
2552,1,406,0,34
2948,1,528,0,18
2826,1,570,0,90
2826,2,721,3,26
2644,1,733,3,43
3161,1,618,0,85
2644,0,559,0,19
2705,2,609,0,69
2979,1,844,3,54
2461,1,508,0,99
2675,1,625,0,94
3070,1,405,0,41
2491,0,318,0,27
3161,2,504,0,51
2764,0,449,0,38
2614,2,797,3,65
2552,0,669,1,51
2764,0,557,0,68
2461,1,612,0,55
2522,1,547,0,54
2583,2,552,0,94
2795,2,647,1,27
2736,0,400,0,23
2705,2,577,0,38
3192,1,596,0,75
2552,1,793,3,36
2705,0,349,0,51
2491,2,341,0,34
2614,1,535,0,25
2583,0,402,0,49
3801,0,776,3,45
2552,0,547,0,26
2736,1,438,0,55
2644,1,638,1,96
3710,2,700,2,32
2917,1,386,0,62
3375,1,817,3,20
2461,1,827,3,49
3009,1,688,1,93
2522,1,815,3,33
2979,2,738,3,33
2675,2,471,0,87
2795,1,398,0,94
2491,1,444,0,79
2644,1,460,0,30
2736,1,479,0,61
2552,1,627,0,60
2614,2,773,3,35
2491,1,503,0,25
2461,0,765,3,47
2675,1,400,0,28
3283,1,600,0,61
3222,2,478,0,40
3070,1,691,2,46
2614,1,689,1,46
2826,1,847,3,35
3192,1,385,0,25
3192,1,469,0,61
2583,1,373,0,84
2644,1,849,3,64
2675,0,565,0,78
2614,0,338,0,60
2644,2,471,0,81
2491,2,454,0,56
2826,2,407,0,32
2705,1,784,3,57
2583,0,759,3,64
2491,2,732,3,59
2644,1,464,0,33
2491,1,797,3,58
2461,1,842,3,20
2522,2,753,3,32
2461,1,490,0,44
2705,2,661,1,67
3618,1,753,3,93
2856,1,491,0,66
2522,1,437,0,25
2675,2,514,0,39
2826,0,590,0,47
2522,2,476,0,65
2583,0,457,0,18
2826,1,408,0,65
2795,2,783,3,42
2461,1,784,3,47
2614,1,497,0,73
2552,1,569,0,66
2764,1,742,3,91
2583,1,636,1,21
2614,1,452,0,21
2461,2,389,0,29
2552,1,710,2,56
2491,0,529,0,96
2856,1,716,2,25
3101,0,818,3,31
3710,1,758,3,35
3314,2,753,3,53
2614,1,630,1,56
3406,1,570,0,20
2552,1,812,3,65
2736,0,650,1,77
2461,2,804,3,50
2948,2,384,0,49
2491,1,329,0,82
2522,1,484,0,38
2491,1,677,1,49
2644,0,637,1,91
3253,2,849,3,48
2795,1,558,0,27
2552,1,422,0,37
2491,1,727,3,22
2917,1,757,3,27
3009,1,632,1,87
2705,1,840,3,52
2826,1,578,0,26
3253,2,305,0,20
2675,1,557,0,39
2917,2,723,3,78
2583,0,824,3,73
4287,0,729,3,30
2736,1,785,3,38
2764,1,846,3,33
2705,1,342,0,26
2795,1,807,3,60
2948,1,814,3,52
2461,2,556,0,60
2614,2,487,0,82
2736,1,370,0,50
2736,1,577,0,94
2552,1,432,0,38
2614,0,347,0,32
2552,2,475,0,24
2826,2,832,3,31
2552,1,830,3,19
2461,2,562,0,39
2522,1,503,0,48
2552,1,658,1,28
2461,1,332,0,31
2522,0,638,1,22
2552,1,634,1,76
2552,0,512,0,49
2826,1,721,3,21
2705,0,456,0,83
3009,2,621,0,34
2491,2,828,3,82
2614,1,452,0,33
2826,1,734,3,27
2764,1,765,3,61
2461,0,586,0,64
2795,2,705,2,19
2461,1,315,0,31
2583,0,717,2,26
2461,0,796,3,19
2552,1,786,3,25
3222,1,322,0,67
2675,0,799,3,65
3009,2,305,0,38
2736,1,442,0,25
2917,2,415,0,93
2917,1,672,1,52
2705,2,588,0,78
2614,1,521,0,75
2552,1,371,0,88
2491,1,330,0,27
2583,0,515,0,59
2764,1,564,0,33
2461,1,445,0,53
2552,0,418,0,27
2675,1,401,0,75
2675,1,704,2,42
2795,0,323,0,30
2491,1,844,3,42
2614,1,421,0,92
3375,1,756,3,25
3192,1,350,0,77
2491,2,776,3,29
2644,1,687,1,29
2795,1,339,0,47
2675,1,499,0,21
2764,2,405,0,20
2614,1,774,3,43
2675,1,362,0,67
2979,1,786,3,49
3009,1,707,2,24
2644,2,523,0,41
3192,1,486,0,42
3922,1,738,3,39
2614,0,754,3,23
2552,1,717,2,36
2583,2,681,1,43
2736,1,563,0,31
2583,2,394,0,26
2856,1,684,1,37
2948,2,850,3,37
2675,1,632,1,81
2614,0,404,0,37
2764,1,804,3,40
3283,2,727,3,53
3009,1,826,3,51
2675,1,668,1,23
2491,1,439,0,92
2644,1,390,0,59
2795,2,698,2,86
